date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:43:51	375629/375629	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:43:51%20GMT	https://zh-tw.facebook.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	D:/WEB/FB/zh-tw.facebook.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/y7/r/QjOyBCqjh1L.js)
02:43:51	12442/12442	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yy/l/1,cross/o83uHN1jdzk.css	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/yy/l/1,cross/o83uHN1jdzk.css	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:51	61467/61467	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yH/l/1,cross/1iJ17iEcssP.css	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/yH/l/1,cross/1iJ17iEcssP.css	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:51	11125/11125	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yv/l/1,cross/TjW1Q9QmxBi.css	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/yv/l/1,cross/TjW1Q9QmxBi.css	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:52	4030/4030	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yN/l/1,cross/tMHsRTXd0CD.css	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/yN/l/1,cross/tMHsRTXd0CD.css	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:53	420691/420691	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20May%202018%2018:43:53%20GMT	https://zh-tw.facebook.com/r.php?locale=zh_TW	D:/WEB/FB/zh-tw.facebook.com/rbb8b.html	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:53	420333/420333	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20May%202018%2018:43:53%20GMT	https://zh-tw.facebook.com/reg/	D:/WEB/FB/zh-tw.facebook.com/reg/index.html	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:53	374448/374448	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:43:54%20GMT	https://zh-tw.facebook.com/legal/terms/account-termination	D:/WEB/FB/zh-tw.facebook.com/legal/terms/account-termination.3c.delayed	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:53	0/-1	---M--	302	error ('')			https://zh-tw.facebook.com/find-friends?ref=pf	D:/WEB/FB/zh-tw.facebook.com/find-friends.3d30c2.delayed	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:43:54%20GMT	https://zh-tw.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&extra_1=auto	D:/WEB/FB/zh-tw.facebook.com/ad_campaign/landing85ec.php	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:43:55%20GMT	https://zh-tw.facebook.com/settings	D:/WEB/FB/zh-tw.facebook.com/settings	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:55	374097/374097	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:43:55%20GMT	https://zh-tw.facebook.com/legal/terms/SggS	D:/WEB/FB/zh-tw.facebook.com/legal/terms/SggS	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:55	374099/374099	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:43:56%20GMT	https://zh-tw.facebook.com/legal/terms/24JS	D:/WEB/FB/zh-tw.facebook.com/legal/terms/24JS	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:56	374459/374459	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:43:56%20GMT	https://zh-tw.facebook.com/legal/terms/qZW+	D:/WEB/FB/zh-tw.facebook.com/legal/terms/qZW+	(from https://zh-tw.facebook.com/legal/terms/update)
02:43:56	0/-1	---M--	302	error ('')			https://zh-tw.facebook.com/find-friends?ref=pf	D:/WEB/FB/zh-tw.facebook.com/find-friends.4330c2.delayed	(from https://zh-tw.facebook.com/about/privacy/update)
02:43:57	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:43:57%20GMT	https://zh-tw.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&extra_1=auto	D:/WEB/FB/zh-tw.facebook.com/ad_campaign/landing85ec.php	(from https://zh-tw.facebook.com/about/privacy/update)
02:43:57	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:43:57%20GMT	https://zh-tw.facebook.com/settings	D:/WEB/FB/zh-tw.facebook.com/settings	(from https://zh-tw.facebook.com/about/privacy/update)
02:43:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20May%202018%2018:43:58%20GMT	https://zh-tw.facebook.com/about/privacy/SggS	D:/WEB/FB/zh-tw.facebook.com/about/privacy/SggS	(from https://zh-tw.facebook.com/about/privacy/update)
02:43:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20May%202018%2018:43:58%20GMT	https://zh-tw.facebook.com/about/privacy/SggS	D:/WEB/FB/zh-tw.facebook.com/about/privacy/SggS	(from https://zh-tw.facebook.com/about/privacy/update)
02:43:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20May%202018%2018:43:58%20GMT	https://zh-tw.facebook.com/about/privacy/SggS	D:/WEB/FB/zh-tw.facebook.com/about/privacy/SggS	(from https://zh-tw.facebook.com/about/privacy/update)
02:43:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20May%202018%2018:43:59%20GMT	https://zh-tw.facebook.com/about/privacy/24JS	D:/WEB/FB/zh-tw.facebook.com/about/privacy/24JS	(from https://zh-tw.facebook.com/about/privacy/update)
02:43:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20May%202018%2018:43:59%20GMT	https://zh-tw.facebook.com/about/privacy/qZW+	D:/WEB/FB/zh-tw.facebook.com/about/privacy/qZW+	(from https://zh-tw.facebook.com/about/privacy/update)
02:43:59	374875/374875	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:43:59%20GMT	https://zh-tw.facebook.com/policies/cookies/www.facebook.com/policy/cookies/printable	D:/WEB/FB/zh-tw.facebook.com/policies/cookies/www.facebook.com/policy/cookies/printable	(from https://zh-tw.facebook.com/policies/cookies/)
02:43:59	374101/374101	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:00%20GMT	https://zh-tw.facebook.com/policies/cookies/www.facebook.com/policy.php	D:/WEB/FB/zh-tw.facebook.com/policies/cookies/www.facebook.com/policy.php	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:00	374325/374325	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:01%20GMT	https://zh-tw.facebook.com/policies/cookies/www.facebook.com/legal/terms/update	D:/WEB/FB/zh-tw.facebook.com/policies/cookies/www.facebook.com/legal/terms/update	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:01	374166/374166	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:01%20GMT	https://zh-tw.facebook.com/policies/cookies/www.facebook.com/ads/settings	D:/WEB/FB/zh-tw.facebook.com/policies/cookies/www.facebook.com/ads/settings	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:01	374188/374188	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:02%20GMT	https://zh-tw.facebook.com/policies/cookies/www.facebook.com/about/basics	D:/WEB/FB/zh-tw.facebook.com/policies/cookies/www.facebook.com/about/basics	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:02	374460/374460	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:02%20GMT	https://zh-tw.facebook.com/policies/cookies/www.facebook.com/help/1561485474074139	D:/WEB/FB/zh-tw.facebook.com/policies/cookies/www.facebook.com/help/1561485474074139	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:02	44767/44767	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yx/r/gW9sLpVEPT7.png	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/yx/r/gW9sLpVEPT7.png	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:02	375066/375066	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:03%20GMT	https://zh-tw.facebook.com/policies/cookies/www.facebook.com/help/1561485474074139?ref=cookies	D:/WEB/FB/zh-tw.facebook.com/policies/cookies/www.facebook.com/help/1561485474074139faf2	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:03	375097/375097	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:03%20GMT	https://zh-tw.facebook.com/policies/cookies/www.facebook.com/help/111814505650678?ref=cookies	D:/WEB/FB/zh-tw.facebook.com/policies/cookies/www.facebook.com/help/111814505650678faf2	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:03	0/-1	---M--	302	error ('')			https://zh-tw.facebook.com/find-friends?ref=pf	D:/WEB/FB/zh-tw.facebook.com/find-friends.5430c2.delayed	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:04	374452/374452	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:04%20GMT	https://zh-tw.facebook.com/policies/cookies/www.facebook.com/ads/preferences/edit/	D:/WEB/FB/zh-tw.facebook.com/policies/cookies/www.facebook.com/ads/preferences/edit/index.html	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:04	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:04%20GMT	https://zh-tw.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&extra_1=auto	D:/WEB/FB/zh-tw.facebook.com/ad_campaign/landing85ec.php	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:04	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:05%20GMT	https://zh-tw.facebook.com/settings	D:/WEB/FB/zh-tw.facebook.com/settings	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:04	373548/373548	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:05%20GMT	https://zh-tw.facebook.com/policies/cookies/SggS	D:/WEB/FB/zh-tw.facebook.com/policies/cookies/SggS	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:05	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:05%20GMT	https://zh-tw.facebook.com/policies/cookies/24JS	D:/WEB/FB/zh-tw.facebook.com/policies/cookies/24JS	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:05	373906/373906	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:06%20GMT	https://zh-tw.facebook.com/policies/cookies/qZW+	D:/WEB/FB/zh-tw.facebook.com/policies/cookies/qZW+	(from https://zh-tw.facebook.com/policies/cookies/)
02:44:06	3080/3080	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yd/l/1,cross/xtIYFo0Nm-q.css	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/yd/l/1,cross/xtIYFo0Nm-q.css	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:06	36657/36657	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/ys/l/1,cross/2EWBb77o2Hx.css	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/ys/l/1,cross/2EWBb77o2Hx.css	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:06	252327/252327	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yJ/l/1,cross/TOZvdxfcNIQ.css	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/yJ/l/1,cross/TOZvdxfcNIQ.css	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20May%202018%2018:44:07%20GMT	https://zh-tw.facebook.com/terms_pages.php	D:/WEB/FB/zh-tw.facebook.com/terms_pages.php	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20May%202018%2018:44:07%20GMT	https://zh-tw.facebook.com/terms_pages.php	D:/WEB/FB/zh-tw.facebook.com/terms_pages.php	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20May%202018%2018:44:07%20GMT	https://zh-tw.facebook.com/terms_pages.php	D:/WEB/FB/zh-tw.facebook.com/terms_pages.php	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20May%202018%2018:44:08%20GMT	https://zh-tw.facebook.com/terms_pages.php	D:/WEB/FB/zh-tw.facebook.com/terms_pages.php	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20May%202018%2018:44:08%20GMT	https://zh-tw.facebook.com/terms_pages.php	D:/WEB/FB/zh-tw.facebook.com/terms_pages.php	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20May%202018%2018:44:08%20GMT	https://zh-tw.facebook.com/terms_pages.php	D:/WEB/FB/zh-tw.facebook.com/terms_pages.php	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:07	0/-1	---M--	302	error ('')			https://zh-tw.facebook.com/find-friends?ref=pf	D:/WEB/FB/zh-tw.facebook.com/find-friends.6330c2.delayed	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:08	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:08%20GMT	https://zh-tw.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&extra_1=auto	D:/WEB/FB/zh-tw.facebook.com/ad_campaign/landing85ec.php	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:08	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:09%20GMT	https://zh-tw.facebook.com/settings	D:/WEB/FB/zh-tw.facebook.com/settings	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:08	376832/376832	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:09%20GMT	https://zh-tw.facebook.com/pages/create/SggS	D:/WEB/FB/zh-tw.facebook.com/pages/create/SggS	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:09	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:09%20GMT	https://zh-tw.facebook.com/pages/create/24JS	D:/WEB/FB/zh-tw.facebook.com/pages/create/24JS	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:09	376799/376799	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:10%20GMT	https://zh-tw.facebook.com/pages/create/qZW+	D:/WEB/FB/zh-tw.facebook.com/pages/create/qZW+	(from https://zh-tw.facebook.com/pages/create/?ref_type=registration_form)
02:44:10	490/490	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y9/l/1,cross/rCdPdQg5d3l.css	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/y9/l/1,cross/rCdPdQg5d3l.css	(from https://zh-tw.facebook.com/r.php)
02:44:10	0/-1	---M--	302	error ('')			https://zh-tw.facebook.com/find-friends?ref=pf	D:/WEB/FB/zh-tw.facebook.com/find-friends.6a30c2.delayed	(from https://zh-tw.facebook.com/r.php)
02:44:10	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:11%20GMT	https://zh-tw.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&extra_1=auto	D:/WEB/FB/zh-tw.facebook.com/ad_campaign/landing85ec.php	(from https://zh-tw.facebook.com/r.php)
02:44:10	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:11%20GMT	https://zh-tw.facebook.com/settings	D:/WEB/FB/zh-tw.facebook.com/settings	(from https://zh-tw.facebook.com/r.php)
02:44:11	5248/5248	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yS/l/1,cross/81ma5xnGeLq.css	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/yS/l/1,cross/81ma5xnGeLq.css	(from https://zh-tw.facebook.com/login/)
02:44:11	0/-1	---M--	302	error ('')			https://zh-tw.facebook.com/find-friends?ref=pf	D:/WEB/FB/zh-tw.facebook.com/find-friends.6f30c2.delayed	(from https://zh-tw.facebook.com/login/)
02:44:12	421022/421022	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20May%202018%2018:44:12%20GMT	https://zh-tw.facebook.com/r.php?locale=zh_TW&display=page	D:/WEB/FB/zh-tw.facebook.com/re697.html	(from https://zh-tw.facebook.com/login/)
02:44:12	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:12%20GMT	https://zh-tw.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&extra_1=auto	D:/WEB/FB/zh-tw.facebook.com/ad_campaign/landing85ec.php	(from https://zh-tw.facebook.com/login/)
02:44:12	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:13%20GMT	https://zh-tw.facebook.com/settings	D:/WEB/FB/zh-tw.facebook.com/settings	(from https://zh-tw.facebook.com/login/)
02:44:13	373861/373861	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:13%20GMT	https://zh-tw.facebook.com/login/SggS	D:/WEB/FB/zh-tw.facebook.com/login/SggS	(from https://zh-tw.facebook.com/login/)
02:44:13	374231/374231	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:14%20GMT	https://zh-tw.facebook.com/login/24JS	D:/WEB/FB/zh-tw.facebook.com/login/24JS	(from https://zh-tw.facebook.com/login/)
02:44:14	374221/374221	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:14%20GMT	https://zh-tw.facebook.com/login/qZW+	D:/WEB/FB/zh-tw.facebook.com/login/qZW+	(from https://zh-tw.facebook.com/login/)
02:44:14	356/356	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yM/l/1,cross/hk9xSHtXcWB.css	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/yM/l/1,cross/hk9xSHtXcWB.css	(from https://zh-tw.facebook.com/lite/)
02:44:15	172636/172636	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Aug%202015%2022:52:39%20GMT	https://scontent.fkhh1-1.fna.fbcdn.net/v/t39.2365-6/11891345_543283905820402_1726537124_n.jpg?_nc_cat=0&oh=28881ebbdca8aaab767a7de7f26676ed&oe=5B9BEA77	D:/WEB/FB/scontent.fkhh1-1.fna.fbcdn.net/v/t39.2365-6/11891345_543283905820402_1726537124_n7abf.jpg	(from https://zh-tw.facebook.com/lite/)
02:44:15	2681/2681	---M--	200	added ('OK')	image/png	date:Mon,%2004%20May%202015%2018:42:28%20GMT	https://scontent.fkhh1-1.fna.fbcdn.net/v/t39.2365-6/11057043_645942585536385_1622935532_n.png?_nc_cat=0&oh=5884add0f0ee7626b167456b9548db2e&oe=5B61E5E4	D:/WEB/FB/scontent.fkhh1-1.fna.fbcdn.net/v/t39.2365-6/11057043_645942585536385_1622935532_n512f.png	(from https://zh-tw.facebook.com/lite/)
02:44:15	204/204	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/O_TvKdgFk3_.png	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/yL/r/O_TvKdgFk3_.png	(from https://zh-tw.facebook.com/lite/)
02:44:15	9614/9614	---M--	200	added ('OK')	image/png	date:Mon,%2004%20May%202015%2018:44:50%20GMT	https://scontent.fkhh1-1.fna.fbcdn.net/v/t39.2365-6/11057091_834316709957146_226716834_n.png?_nc_cat=0&oh=0df1561879ce5a33d01c3e833c347e01&oe=5B571526	D:/WEB/FB/scontent.fkhh1-1.fna.fbcdn.net/v/t39.2365-6/11057091_834316709957146_226716834_n11a2.png	(from https://zh-tw.facebook.com/lite/)
02:44:15	0/-1	---M--	302	error ('')			https://zh-tw.facebook.com/find-friends?ref=pf	D:/WEB/FB/zh-tw.facebook.com/find-friends.7a30c2.delayed	(from https://zh-tw.facebook.com/lite/)
02:44:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:16%20GMT	https://zh-tw.facebook.com/sideload/lite/download/?campaign_id=0	D:/WEB/FB/zh-tw.facebook.com/sideload/lite/download/index917e.html	(from https://zh-tw.facebook.com/lite/)
02:44:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:17%20GMT	https://zh-tw.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&extra_1=auto	D:/WEB/FB/zh-tw.facebook.com/ad_campaign/landing.7b85ec.delayed	(from https://zh-tw.facebook.com/lite/)
02:44:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:17%20GMT	https://zh-tw.facebook.com/sideload/lite/googleplay/	D:/WEB/FB/zh-tw.facebook.com/sideload/lite/googleplay/index.html	(from https://zh-tw.facebook.com/lite/)
02:44:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2001%20May%202018%2018:44:17%20GMT	https://zh-tw.facebook.com/settings	D:/WEB/FB/zh-tw.facebook.com/settings	(from https://zh-tw.facebook.com/lite/)
02:44:17	373832/373832	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:17%20GMT	https://zh-tw.facebook.com/lite/SggS	D:/WEB/FB/zh-tw.facebook.com/lite/SggS	(from https://zh-tw.facebook.com/lite/)
02:44:17	373832/373832	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:18%20GMT	https://zh-tw.facebook.com/lite/24JS	D:/WEB/FB/zh-tw.facebook.com/lite/24JS	(from https://zh-tw.facebook.com/lite/)
02:44:18	373759/373759	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20May%202018%2018:44:18%20GMT	https://zh-tw.facebook.com/lite/qZW+	D:/WEB/FB/zh-tw.facebook.com/lite/qZW+	(from https://zh-tw.facebook.com/lite/)
02:44:18	5100/5100	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yM/l/1,cross/efSIG26cIUY.css	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/yM/l/1,cross/efSIG26cIUY.css	(from https://zh-tw.facebook.com/mobile/?ref=pf)
02:44:18	37941/37941	---M-Z	200	added ('OK')	text/css	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y_/l/1,cross/rl1pft8RZHo.css	D:/WEB/FB/static.xx.fbcdn.net/rsrc.php/v3/y_/l/1,cross/rl1pft8RZHo.css	(from https://zh-tw.facebook.com/mobile/?ref=pf)
02:44:19	213611/213611	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b1810ac411ced8d70b42ad89bfb02910%22	https://connect.facebook.net/zh_TW/sdk.js	D:/WEB/FB/connect.facebook.net/zh_TW/sdk.js	(from https://zh-tw.facebook.com/mobile/?ref=pf)
02:44:19	250224/250224	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Sep%202013%2022:06:44%20GMT	https://scontent.fkhh1-1.fna.fbcdn.net/v/t39.2365-6/851554_1390550551176386_869487809_n.png?_nc_cat=0&oh=b769c5986d9a43c1bae89d88b7771739&oe=5B6096EC	D:/WEB/FB/scontent.fkhh1-1.fna.fbcdn.net/v/t39.2365-6/851554_1390550551176386_869487809_n6dca.png	(from https://zh-tw.facebook.com/mobile/?ref=pf)
02:44:19	95402/95402	---M--	200	added ('OK')	image/png	date:Wed,%2029%20May%202013%2023:30:22%20GMT	https://scontent.fkhh1-1.fna.fbcdn.net/v/t39.2365-6/851580_104928253051160_500815315_n.png?_nc_cat=0&oh=c9281226389cda390509db73dcd6038f&oe=5B6449C4	D:/WEB/FB/scontent.fkhh1-1.fna.fbcdn.net/v/t39.2365-6/851580_104928253051160_500815315_nff43.png	(from https://zh-tw.facebook.com/mobile/?ref=pf)
02:44:19	9614/9614	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Jul%202013%2018:34:00%20GMT	https://scontent.fkhh1-1.fna.fbcdn.net/v/t39.2365-6/851562_682611948432647_611308772_n.png?_nc_cat=0&oh=d111831ff3bcdbe55a75b52b14906ca4&oe=5B580B3D	D:/WEB/FB/scontent.fkhh1-1.fna.fbcdn.net/v/t39.2365-6/851562_682611948432647_611308772_n14c9.png	(from https://zh-tw.facebook.com/mobile/?ref=pf)
02:44:20	0/-1	---M--	302	error ('')			https://zh-tw.facebook.com/find-friends?ref=pf	D:/WEB/FB/zh-tw.facebook.com/find-friends.8730c2.delayed	(from https://zh-tw.facebook.com/mobile/?ref=pf)
02:44:20	0/-1	---M--	302	error ('')			https://zh-tw.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&extra_1=auto	D:/WEB/FB/zh-tw.facebook.com/ad_campaign/landing.8885ec.delayed	(from https://zh-tw.facebook.com/mobile/?ref=pf)
02:44:20	386611/386611	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20May%202018%2018:44:20%20GMT	https://zh-tw.facebook.com/mobile/ipad	D:/WEB/FB/zh-tw.facebook.com/mobile/ipad.html	(from https://zh-tw.facebook.com/mobile/?ref=pf)
